"REF_DATE","GEO","DGUID","Class of operation","Rank and number of movements","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011","Toronto/Lester B. Pearson International, Ontario","","Local movements","Number of movements","Number","223","units ","0","v41501923","37.3.2","1438","","","","0"
"2011","Windsor, Ontario","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501948","42.1.1","42","","","","0"
"2011","Windsor, Ontario","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501949","42.1.2","26630","","","","0"
"2011","Windsor, Ontario","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501950","42.2.1","41","","","","0"
"2011","Windsor, Ontario","","Itinerant movements","Number of movements","Number","223","units ","0","v41501951","42.2.2","17637","","","","0"
"2011","Windsor, Ontario","","Local movements","Rank of movements","Number","223","units ","0","v41501952","42.3.1","31","","","","0"
"2011","Windsor, Ontario","","Local movements","Number of movements","Number","223","units ","0","v41501953","42.3.2","8993","","","","0"
"2011","Manitoba","2016A000246","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v44207276","1046.1.2","242029","","","","0"
"2011","Manitoba","2016A000246","Itinerant movements","Number of movements","Number","223","units ","0","v44207277","1046.2.2","162554","","","","0"
"2011","Manitoba","2016A000246","Local movements","Number of movements","Number","223","units ","0","v44207278","1046.3.2","79475","","","","0"
"2011","Winnipeg/James Armstrong Richardson International, Manitoba","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501954","43.1.1","9","","","","0"
"2011","Winnipeg/James Armstrong Richardson International, Manitoba","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501955","43.1.2","137974","","","","0"
"2011","Winnipeg/James Armstrong Richardson International, Manitoba","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501956","43.2.1","7","","","","0"
"2011","Winnipeg/James Armstrong Richardson International, Manitoba","","Itinerant movements","Number of movements","Number","223","units ","0","v41501957","43.2.2","124322","","","","0"
"2011","Winnipeg/James Armstrong Richardson International, Manitoba","","Local movements","Rank of movements","Number","223","units ","0","v41501958","43.3.1","27","","","","0"
"2011","Winnipeg/James Armstrong Richardson International, Manitoba","","Local movements","Number of movements","Number","223","units ","0","v41501959","43.3.2","13652","","","","0"
"2011","Winnipeg/St. Andrews, Manitoba","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501960","44.1.1","16","","","","0"
"2011","Winnipeg/St. Andrews, Manitoba","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501961","44.1.2","104055","","","","0"
"2011","Winnipeg/St. Andrews, Manitoba","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501962","44.2.1","29","","","","0"
"2011","Winnipeg/St. Andrews, Manitoba","","Itinerant movements","Number of movements","Number","223","units ","0","v41501963","44.2.2","38232","","","","0"
"2011","Winnipeg/St. Andrews, Manitoba","","Local movements","Rank of movements","Number","223","units ","0","v41501964","44.3.1","6","","","","0"
"2011","Winnipeg/St. Andrews, Manitoba","","Local movements","Number of movements","Number","223","units ","0","v41501965","44.3.2","65823","","","","0"
"2011","Saskatchewan","2016A000247","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v44207279","1047.1.2","153580","","","","0"
"2011","Saskatchewan","2016A000247","Itinerant movements","Number of movements","Number","223","units ","0","v44207280","1047.2.2","107582","","","","0"
"2011","Saskatchewan","2016A000247","Local movements","Number of movements","Number","223","units ","0","v44207281","1047.3.2","45998","","","","0"
"2011","Regina International, Saskatchewan","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501858","27.1.1","30","","","","0"
"2011","Regina International, Saskatchewan","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501859","27.1.2","59455","","","","0"
"2011","Regina International, Saskatchewan","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501860","27.2.1","26","","","","0"
"2011","Regina International, Saskatchewan","","Itinerant movements","Number of movements","Number","223","units ","0","v41501861","27.2.2","42078","","","","0"
"2011","Regina International, Saskatchewan","","Local movements","Rank of movements","Number","223","units ","0","v41501862","27.3.1","25","","","","0"
"2011","Regina International, Saskatchewan","","Local movements","Number of movements","Number","223","units ","0","v41501863","27.3.2","17377","","","","0"
"2011","Saskatoon/John G. Diefenbaker International, Saskatchewan","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501864","28.1.1","21","","","","0"
"2011","Saskatoon/John G. Diefenbaker International, Saskatchewan","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501865","28.1.2","94125","","","","0"
"2011","Saskatoon/John G. Diefenbaker International, Saskatchewan","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501866","28.2.1","13","","","","0"
"2011","Saskatoon/John G. Diefenbaker International, Saskatchewan","","Itinerant movements","Number of movements","Number","223","units ","0","v41501867","28.2.2","65504","","","","0"
"2011","Saskatoon/John G. Diefenbaker International, Saskatchewan","","Local movements","Rank of movements","Number","223","units ","0","v41501868","28.3.1","20","","","","0"
"2011","Saskatoon/John G. Diefenbaker International, Saskatchewan","","Local movements","Number of movements","Number","223","units ","0","v41501869","28.3.2","28621","","","","0"
"2011","Alberta","2016A000248","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v44207282","1048.1.2","686848","","","","0"
"2011","Alberta","2016A000248","Itinerant movements","Number of movements","Number","223","units ","0","v44207283","1048.2.2","540530","","","","0"
"2011","Alberta","2016A000248","Local movements","Number of movements","Number","223","units ","0","v44207284","1048.3.2","146318","","","","0"
"2011","Calgary International, Alberta","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501720","4.1.1","3","","","","0"
"2011","Calgary International, Alberta","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501721","4.1.2","237185","","","","0"
"2011","Calgary International, Alberta","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501722","4.2.1","3","","","","0"
"2011","Calgary International, Alberta","","Itinerant movements","Number of movements","Number","223","units ","0","v41501723","4.2.2","235259","","","","0"
"2011","Calgary International, Alberta","","Local movements","Rank of movements","Number","223","units ","0","v41501724","4.3.1","38","","","","0"
"2011","Calgary International, Alberta","","Local movements","Number of movements","Number","223","units ","0","v41501725","4.3.2","1926","","","","0"
"2011","Calgary/Springbank, Alberta","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501726","5.1.1","12","","","","0"
"2011","Calgary/Springbank, Alberta","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501727","5.1.2","133209","","","","0"
"2011","Calgary/Springbank, Alberta","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501728","5.2.1","19","","","","0"
"2011","Calgary/Springbank, Alberta","","Itinerant movements","Number of movements","Number","223","units ","0","v41501729","5.2.2","51848","","","","0"
"2011","Calgary/Springbank, Alberta","","Local movements","Rank of movements","Number","223","units ","0","v41501730","5.3.1","3","","","","0"
"2011","Calgary/Springbank, Alberta","","Local movements","Number of movements","Number","223","units ","0","v41501731","5.3.2","81361","","","","0"
"2011","Edmonton City Centre, Alberta","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501738","7.1.1","33","","","t","0"
"2011","Edmonton City Centre, Alberta","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501739","7.1.2","57670","","","t","0"
"2011","Edmonton City Centre, Alberta","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501740","7.2.1","20","","","t","0"
"2011","Edmonton City Centre, Alberta","","Itinerant movements","Number of movements","Number","223","units ","0","v41501741","7.2.2","51799","","","t","0"
"2011","Edmonton City Centre, Alberta","","Local movements","Rank of movements","Number","223","units ","0","v41501742","7.3.1","34","","","t","0"
"2011","Edmonton City Centre, Alberta","","Local movements","Number of movements","Number","223","units ","0","v41501743","7.3.2","5871","","","t","0"
"2011","Edmonton International, Alberta","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501744","8.1.1","10","","","","0"
"2011","Edmonton International, Alberta","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501745","8.1.2","136871","","","","0"
"2011","Edmonton International, Alberta","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501746","8.2.1","6","","","","0"
"2011","Edmonton International, Alberta","","Itinerant movements","Number of movements","Number","223","units ","0","v41501747","8.2.2","131905","","","","0"
"2011","Edmonton International, Alberta","","Local movements","Rank of movements","Number","223","units ","0","v41501748","8.3.1","35","","","","0"
"2011","Edmonton International, Alberta","","Local movements","Number of movements","Number","223","units ","0","v41501749","8.3.2","4966","","","","0"
"2011","Edmonton/Villeneuve, Alberta","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501750","9.1.1","29","","","","0"
